answerResultLength,answerSetSize,answerSet_0,answerSet_1,brevity,combinedF1,errorF1Format,errorF1Minor,errorF1Spaces,errorGreaterThan,errorHttp,errorNumber,errorQuotationMark,f1,fixedF1,fixedPrecision,fixedRecall,lastAnswer,modelId,precision,recall,relaxedF1,relaxedPrecision,relaxedRecall,resultFilename,startTime,taskId,taskLabel,taskVersion,testUid,trimF1,trimPrecision,trimRecall
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:41:55.343519,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:41:56.576568,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:41:58.053115,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,3,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:41:59.183584,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Claude 3 Haiku,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:42:00.198366,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Claude 3 Haiku,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_22-40-43_result_ModelClaude-Sparql2AnswerListOrganizational-10x.json,2024-05-07T22:42:01.413220,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:16:52.086572,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:00.760185,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:01.903569,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Bob,Anne,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:04.966124,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,3,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:06.268522,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:07.508392,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:08.905238,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:10.035344,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Bob,Anne,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:12.776491,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:15.001600,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:33.070327,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:34.551881,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,4,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:17:35.611307,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Bob,Anne,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:01.247014,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:02.602803,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:06.131075,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:07.635559,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,3,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:12.950620,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Bob,Anne,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:14.892504,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:16.046005,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:17.380072,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:18.758552,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:20.243042,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:21.546197,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:40.468828,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:41.970015,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:18:43.661827,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:30.442339,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:31.766766,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:33.103429,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:41.140428,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:42.484400,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:20:44.067646,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:11.898202,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:13.519645,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":chiefResearchOfficer 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:15.148799,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,":wonderOrg 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:46.323255,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,2 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"2 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:47.759131,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,1.0,1.0,1.0
2.0,2.0,Anne,Bob ,0.5,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,"Anne
Bob 
",Gemini 1.5 Pro,0.5,0.5,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:22:49.300377,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,1 ,,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"1 
",Gemini 1.5 Pro,0.0,0.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-16-51_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:23:55.250891,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,1.0,1.0,1.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:33.497181,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:35.606989,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,3,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:39.727892,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:42.740777,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:44.052833,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:45.085911,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
1.0,1.0,:wonderOrg,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:wonderOrg,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:50.252716,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-5,1.0,1.0,1.0
1.0,1.0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:52.460627,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-10,0.0,0.0,0.0
2.0,2.0,Anne,Bob,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"Anne
Bob",Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:54.483589,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-19,1.0,1.0,1.0
1.0,1.0,2,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Gemini 1.0 Pro,0.0,0.0,0.0,0.0,0.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:56.880232,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-27,0.0,0.0,0.0
1.0,1.0,:chiefResearchOfficer,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,:chiefResearchOfficer,Gemini 1.0 Pro,1.0,1.0,1.0,1.0,1.0,llm-kg-bench_run-2024-05-07_23-46-32_result_ModelGoogle-Sparql2AnswerListOrganizational-20x.json,2024-05-07T23:46:58.382480,Sparql2AnswerListOrganizational,Sparql2AnswerListOrgaTurtle,2.0,vcard-org-data-big-1,1.0,1.0,1.0
